SOURCE,TARGET,RATING,DATE,TIME
582,632,1,2011-05-21,16:05:06
5820,5801,2,2014-10-17,01:10:32
5822,1512,2,2014-12-01,18:52:06
5822,3640,1,2014-12-01,18:52:34
5822,3707,1,2014-10-22,20:11:58
5822,481,2,2014-11-11,17:01:36
5822,545,1,2014-10-19,18:03:35
5825,2934,1,2015-01-02,14:28:35
5825,35,2,2014-11-19,08:51:07
5825,4291,1,2014-11-30,02:01:16
5825,4709,1,2014-10-25,03:44:19
5825,5801,-10,2014-11-19,08:56:10
5825,5852,1,2014-11-30,00:59:39
5825,96,1,2015-01-10,17:07:14
5827,2063,1,2014-10-29,01:48:51
5827,4172,3,2014-11-25,18:01:28
5827,4197,1,2014-11-20,23:38:50
5827,4320,1,2014-10-29,00:46:13
5827,4499,1,2014-10-29,04:37:26
5827,4532,1,2014-10-29,22:12:39
5827,4611,5,2014-11-18,01:45:50
5827,4649,2,2014-10-29,03:36:45
5827,5227,2,2014-10-29,00:27:25
5827,5529,1,2014-10-24,23:56:40
5827,96,2,2014-12-27,21:09:23
5828,1352,1,2014-10-26,13:46:23
5828,5510,1,2014-10-26,13:41:22
5829,1947,6,2014-10-27,23:13:07
5829,3988,4,2014-10-27,01:19:06
583,2647,1,2012-10-04,06:14:04
583,567,1,2011-05-18,00:05:34
583,832,1,2011-06-05,04:29:55
5831,35,2,2014-12-10,05:56:19
5831,4291,1,2014-12-10,07:03:54
5831,5849,1,2014-12-15,03:22:33
5832,3345,-5,2015-12-17,17:41:16
5832,35,2,2014-11-03,17:15:29
5833,5606,4,2015-01-30,03:22:21
5836,5623,5,2014-11-06,17:12:46
5837,5619,1,2014-11-07,11:11:04
5838,4172,1,2014-11-07,14:53:42
5839,5507,1,2015-04-01,17:53:35
5839,5896,1,2015-04-01,17:52:07
584,7,1,2011-05-16,20:19:19
5840,3722,1,2014-11-11,18:49:46
5840,4921,1,2015-01-24,22:29:56
5840,5578,2,2014-11-11,17:00:58
5844,104,1,2014-11-15,03:23:13
5846,5578,1,2014-11-16,23:15:56
5847,5578,2,2014-11-21,04:45:24
5848,5565,1,2014-11-21,10:46:18
5849,5831,1,2014-11-22,22:13:25
585,159,1,2011-05-16,23:45:46
585,1899,1,2013-04-15,22:07:44
585,2110,2,2013-04-16,04:56:46
585,3975,10,2013-04-09,20:53:14
585,4202,1,2013-05-02,20:11:13
585,523,1,2011-05-26,18:03:31
585,554,1,2011-06-08,21:31:48
585,647,1,2011-05-26,19:16:25
585,684,1,2011-05-23,21:43:57
585,691,1,2011-05-26,11:27:44
5850,5759,3,2014-11-24,05:08:09
5851,2252,1,2014-11-26,10:40:23
5851,2388,1,2014-11-26,10:36:47
5851,5852,1,2014-11-26,19:16:58
5852,2851,1,2015-02-16,02:06:41
5852,35,1,2014-11-27,14:22:12
5852,4172,1,2015-01-11,17:32:31
5852,4952,1,2015-02-16,02:00:34
5852,5825,1,2014-11-30,01:03:15
5852,5851,1,2014-11-26,19:51:34
5852,5906,1,2015-02-16,02:02:58
5852,5907,1,2015-02-16,01:59:52
5852,5908,1,2015-02-16,02:02:14
5852,5909,1,2015-02-16,02:03:31
5852,5910,1,2015-02-16,02:05:47
5853,5227,1,2014-11-26,21:34:37
5854,35,1,2014-11-26,22:48:41
5854,5227,1,2014-11-26,22:47:31
5856,2942,2,2014-12-06,04:05:04
5857,1810,2,2014-12-06,20:57:27
5858,1810,1,2014-12-07,11:06:24
5859,1352,1,2014-12-09,21:09:02
5859,3722,1,2014-12-09,21:08:42
5859,5862,1,2014-12-11,01:31:22
586,1028,1,2011-06-11,11:59:56
586,198,1,2011-05-17,21:02:26
586,523,1,2011-05-20,10:10:33
586,592,1,2011-05-18,12:13:35
5861,96,1,2014-12-11,00:47:17
5862,5859,10,2014-12-11,01:50:56
5864,2045,1,2014-12-17,02:32:40
5866,51,1,2014-12-21,21:09:20
5869,4649,1,2014-12-24,09:27:26
587,1396,1,2011-09-02,22:38:52
587,533,1,2011-05-17,02:01:03
587,588,5,2011-05-17,16:01:57
587,637,3,2011-06-04,03:58:20
587,786,1,2011-06-02,00:44:38
5870,2045,2,2014-12-24,18:24:38
588,587,10,2011-05-17,12:36:07
588,635,2,2011-05-20,01:27:04
5880,4532,1,2015-01-09,14:02:34
5881,35,1,2015-01-04,09:07:03
5881,4499,1,2015-01-16,09:48:09
5881,4532,1,2015-01-16,08:31:17
5881,5888,1,2015-01-17,14:58:19
5882,230,3,2015-03-13,17:36:05
5882,4532,2,2015-03-13,17:36:54
5883,3722,1,2015-01-11,22:45:42
5883,3864,1,2015-01-11,22:39:12
5883,3878,1,2015-01-11,22:44:29
5886,35,2,2015-02-01,19:48:35
5886,4532,1,2015-01-14,00:48:40
5888,5881,1,2015-01-17,15:02:53
589,350,2,2011-07-06,22:28:29
589,405,1,2011-05-17,02:37:25
5890,35,8,2015-02-05,21:57:38
5891,35,1,2015-01-21,22:59:46
5892,35,2,2015-08-29,20:00:49
5894,35,1,2015-01-28,09:01:36
5895,1018,1,2015-02-28,02:47:12
5896,1352,1,2015-02-06,14:31:29
5896,5507,10,2015-02-04,10:38:51
5896,5839,1,2015-04-01,18:12:13
5899,5439,10,2015-02-05,04:24:08
590,224,1,2011-05-17,02:48:09
5900,4205,2,2015-02-05,03:32:11
5900,5458,1,2015-02-05,03:42:26
5902,4515,2,2015-02-06,06:50:10
5902,5449,3,2015-02-14,20:42:31
5903,2045,5,2016-01-18,20:46:11
5904,4291,5,2015-02-10,18:34:25
591,13,2,2012-05-09,02:09:02
591,2142,7,2012-06-16,00:43:52
591,2219,1,2012-07-03,23:24:12
591,64,1,2011-05-17,18:28:06
5911,5411,1,2015-02-17,20:18:33
5913,13,4,2015-02-21,12:31:36
5917,13,1,2015-07-23,09:24:33
5917,1810,1,2015-03-10,13:30:01
5917,2045,1,2015-07-13,22:26:38
5917,2942,1,2015-05-08,00:21:28
5917,3828,2,2015-04-20,20:52:22
5917,4197,1,2015-02-24,03:31:10
5917,5781,1,2015-02-24,04:23:07
592,1,3,2011-12-16,06:26:50
592,1018,4,2013-01-29,23:49:09
592,1094,1,2011-06-25,17:18:20
592,13,2,2012-07-03,19:48:12
592,1317,3,2011-09-14,02:32:55
592,1334,1,2012-02-18,05:04:31
592,1348,1,2012-03-11,16:46:46
592,1352,1,2012-01-24,23:46:47
592,1368,1,2011-09-08,11:38:09
592,1386,4,2012-01-25,19:49:24
592,1396,1,2011-09-03,09:25:25
592,1412,1,2011-10-24,06:49:06
592,149,2,2011-09-15,03:13:29
592,1562,1,2012-02-06,21:38:47
592,1566,1,2011-12-09,16:57:16
592,1585,1,2012-01-20,21:48:08
592,1693,1,2012-02-10,03:13:28
592,1714,1,2012-02-24,05:12:08
592,1810,5,2012-11-08,08:41:05
592,1819,2,2012-08-07,16:32:32
592,1885,1,2012-09-12,02:34:37
592,1896,1,2012-05-17,05:29:14
592,1953,1,2012-07-02,04:04:16
592,202,6,2011-06-16,07:24:52
592,2045,1,2012-11-07,15:00:40
592,2125,1,2012-06-02,04:25:11
592,2174,1,2012-07-02,04:08:02
592,2198,1,2012-10-07,02:02:22
592,2251,1,2012-07-14,06:53:58
592,2266,1,2012-08-07,16:32:41
592,228,1,2011-06-13,10:31:51
592,2388,1,2012-12-19,06:20:45
592,2642,1,2012-12-10,03:17:10
592,2761,1,2012-11-07,10:56:49
592,295,1,2011-05-22,21:19:19
592,35,2,2011-11-07,12:20:27
592,4,1,2011-12-28,09:08:39
592,412,1,2011-05-30,00:10:17
592,446,2,2011-05-19,22:32:19
592,468,2,2011-08-18,06:40:59
592,469,1,2011-05-28,05:51:38
592,495,1,2011-05-21,02:50:48
592,501,2,2011-06-01,15:13:51
592,547,2,2011-06-04,23:56:12
592,586,1,2011-05-18,12:11:28
592,605,1,2011-06-01,15:50:48
592,616,1,2011-05-19,22:38:13
592,632,1,2011-05-22,21:03:27
592,634,1,2011-06-27,16:36:40
592,775,1,2011-06-22,19:30:09
592,786,1,2011-09-02,07:53:09
592,804,1,2011-06-02,17:13:14
592,882,1,2011-08-04,16:04:37
592,921,3,2011-09-13,20:04:59
592,923,1,2011-06-27,09:27:25
592,937,3,2012-07-21,16:55:35
5920,35,2,2015-02-25,09:02:21
5920,3878,3,2015-02-25,08:58:10
5921,2045,1,2015-04-14,00:21:57
5921,2063,1,2015-03-26,16:43:52
5921,2067,1,2015-03-07,23:22:37
5921,33,1,2015-03-06,05:13:31
5921,35,1,2015-04-28,08:55:05
5921,3714,1,2015-11-01,23:33:46
5921,4291,2,2015-04-02,20:24:11
5921,4499,1,2015-04-19,16:29:02
5921,4532,3,2015-09-14,20:54:05
5921,51,1,2015-06-12,17:26:26
5921,5227,1,2015-04-19,16:39:07
5921,5591,1,2015-06-12,19:48:14
5921,5983,1,2016-01-07,08:14:48
5923,4649,1,2015-03-08,00:24:00
5925,1,3,2015-04-30,06:23:57
5925,2067,3,2015-05-16,15:36:08
5928,1396,1,2016-01-10,00:28:20
5928,1810,1,2015-04-16,21:51:13
5928,2063,1,2015-06-24,23:00:52
5928,35,1,2015-05-17,14:43:17
5928,5227,1,2015-05-22,13:17:01
5928,5969,1,2015-07-18,22:45:53
5929,5606,5,2015-03-31,16:59:31
593,13,1,2011-05-18,15:05:18
593,484,2,2011-06-17,04:18:26
593,7,5,2011-06-30,04:35:54
593,991,2,2011-06-08,20:16:49
5930,5413,1,2015-04-08,00:19:54
5935,4205,1,2015-04-17,13:33:57
5936,51,6,2015-06-18,15:01:57
5937,4532,1,2015-04-24,20:06:46
5938,2045,1,2015-04-25,01:01:46
5939,35,1,2015-04-28,17:09:02
5939,4852,1,2015-04-29,01:02:20
594,13,1,2011-05-17,07:11:29
594,325,1,2011-05-21,05:12:24
5940,5227,1,2015-05-03,14:17:18
5941,5227,1,2015-05-07,15:40:50
5942,4205,1,2015-05-07,21:53:19
5942,5458,1,2015-05-08,01:15:36
5942,5650,-10,2015-06-10,22:52:59
5942,5900,1,2015-05-08,01:16:53
5942,5935,1,2015-05-08,01:23:51
5942,5943,1,2015-05-08,01:25:03
5943,4205,7,2015-05-08,00:20:49
5943,5458,2,2015-05-28,20:09:35
5943,5942,1,2015-05-08,15:50:24
5943,5949,3,2015-07-06,18:19:56
5943,5955,3,2015-05-28,20:02:04
5943,5958,3,2015-05-28,20:06:37
5945,2063,1,2015-05-13,15:54:04
5945,5227,1,2015-05-13,15:54:27
5947,1697,1,2015-05-19,23:04:45
5947,2045,2,2015-05-15,02:59:16
5947,5811,2,2015-05-15,02:59:28
5948,35,1,2015-05-16,22:02:30
5948,51,1,2015-05-25,16:04:05
5949,4205,3,2015-11-08,16:37:57
5949,5943,2,2015-07-10,21:26:19
5949,5951,5,2015-05-28,06:47:49
5949,5959,2,2015-05-28,14:00:41
5949,5996,3,2015-11-08,16:30:41
595,427,1,2011-05-17,07:38:50
5950,4205,4,2015-05-23,22:26:02
5950,5951,4,2015-05-21,05:21:28
5950,5954,4,2015-05-23,22:30:58
5951,4205,1,2015-05-21,05:21:33
5951,5949,5,2015-05-21,05:32:41
5951,5950,5,2015-05-21,05:22:30
5954,5950,6,2015-05-22,01:29:30
5955,1,1,2015-05-27,05:31:35
5955,3,-3,2015-05-27,05:28:45
5955,4205,3,2015-05-28,19:09:02
5955,5458,1,2015-05-27,15:48:30
5955,5650,-10,2015-05-25,14:06:50
5955,5942,1,2015-05-25,14:11:59
5955,5943,3,2015-05-28,08:11:35
5955,5958,10,2015-05-28,03:42:20
5956,2067,3,2015-09-13,14:54:58
5956,3451,4,2015-09-12,01:43:03
5956,5227,8,2015-09-12,01:38:57
5957,5227,2,2015-05-27,06:06:58
5958,4205,2,2015-05-28,18:57:45
5958,5943,3,2015-05-28,20:07:25
5958,5955,10,2015-05-28,04:14:25
5959,5949,3,2015-05-28,19:40:37
596,384,1,2011-05-17,08:32:08
5961,3781,1,2015-06-03,01:10:32
5962,4205,2,2015-06-07,22:37:18
5963,2045,10,2015-06-07,18:46:33
5965,135,1,2015-08-04,07:18:32
5965,1810,1,2015-07-14,05:54:53
5965,2388,2,2015-09-07,05:57:15
5965,3804,1,2015-09-07,06:06:03
5965,5227,1,2015-07-11,10:39:11
5965,5983,1,2015-09-01,11:56:55
5966,5227,1,2015-06-17,15:39:40
5967,5449,2,2015-06-26,20:55:16
5968,2045,1,2015-06-28,20:36:06
5969,546,2,2015-07-18,19:48:56
5969,5928,1,2015-07-18,22:45:44
5969,5970,1,2015-07-18,19:35:58
597,497,1,2011-05-17,12:28:57
597,719,1,2011-05-27,18:55:33
5970,5969,1,2015-07-18,19:36:02
5971,4291,1,2015-07-24,05:25:15
5971,5691,1,2015-07-24,05:25:54
5971,5960,10,2015-07-24,05:16:32
5972,13,1,2015-07-25,07:50:14
5974,41,1,2015-08-04,02:21:30
598,563,1,2011-05-17,13:22:41
598,564,1,2011-05-17,13:39:19
598,599,1,2011-05-17,14:11:22
598,609,1,2011-05-17,21:44:25
598,614,1,2011-05-18,01:13:30
598,641,2,2011-05-26,14:41:47
598,673,1,2011-05-30,10:54:17
598,716,1,2011-05-30,12:16:29
5982,33,1,2015-08-11,09:50:55
5982,3427,2,2015-09-08,01:44:04
5982,3598,1,2015-08-11,06:29:10
5982,546,2,2015-08-25,06:21:34
5983,1810,4,2016-01-15,06:48:35
5983,2388,2,2015-10-07,06:12:56
5983,3451,3,2015-11-30,08:43:56
5983,35,3,2015-10-01,09:20:22
5983,3598,7,2015-10-30,21:54:23
5983,3804,3,2015-10-07,06:09:59
5983,51,1,2015-12-23,18:03:09
5983,546,2,2015-12-22,12:57:57
5983,5921,1,2016-01-07,08:16:51
5983,5965,1,2015-09-01,11:53:48
5984,13,2,2015-08-19,09:22:27
5985,3451,1,2015-08-26,02:09:09
5985,5845,1,2015-08-26,02:06:48
5988,4291,1,2015-09-06,15:15:21
5989,3598,7,2015-09-07,07:26:49
599,598,1,2011-05-17,14:11:58
5991,33,2,2015-10-02,05:41:34
5993,35,1,2015-10-20,21:07:32
5994,4205,1,2015-10-23,15:21:58
5994,5458,1,2015-10-23,15:50:47
5995,35,1,2015-10-29,15:40:04
5996,5949,3,2015-11-08,19:38:38
5999,3878,8,2015-12-09,09:55:00
6,1,8,2012-11-28,03:09:11
6,10,3,2012-11-28,03:09:01
6,1018,1,2012-12-09,00:45:14
6,114,2,2011-01-29,09:57:37
6,1317,2,2011-12-19,03:11:01
6,1331,-10,2012-12-30,03:28:37
6,1363,8,2012-11-28,03:08:51
6,1383,-10,2012-09-04,04:24:16
6,1386,3,2011-11-23,23:50:14
6,1566,1,2011-12-19,20:17:51
6,1624,3,2012-12-15,04:02:53
6,173,3,2011-03-06,22:46:39
6,1752,5,2013-03-21,04:36:05
6,1810,3,2012-11-01,02:29:12
6,1832,1,2012-12-09,00:56:22
6,198,2,2011-05-08,05:43:35
6,2,4,2010-11-08,19:45:11
6,2028,1,2012-11-28,02:55:37
6,2034,1,2012-07-14,07:58:52
6,2187,5,2013-03-21,04:35:56
6,2188,9,2013-03-21,04:35:46
6,219,4,2011-04-30,22:12:01
6,2455,1,2012-08-21,00:25:25
6,258,1,2011-04-09,06:17:53
6,2642,4,2012-12-30,03:47:59
6,268,3,2011-04-13,00:51:48
6,280,1,2011-09-21,04:29:05
6,32,1,2011-01-29,10:02:03
6,35,4,2011-07-22,07:22:47
6,384,6,2011-07-29,06:57:39
6,4,2,2010-11-14,22:38:20
6,5,2,2010-11-08,19:45:41
6,521,1,2011-08-03,19:23:43
6,537,5,2011-12-15,04:33:26
6,550,1,2012-12-30,03:22:21
6,664,1,2011-07-22,07:22:54
6,687,1,2011-10-16,09:58:02
6,7,5,2010-11-27,03:52:47
6,856,8,2013-03-21,04:35:06
6,937,1,2011-07-23,06:56:12
60,1,7,2011-03-28,19:24:37
60,100,2,2011-02-12,04:02:44
60,104,2,2011-02-25,18:26:29
60,108,1,2011-01-21,23:05:15
60,112,4,2011-01-27,22:37:24
60,142,1,2011-03-18,19:38:15
60,147,1,2011-02-15,23:33:11
60,148,2,2011-02-28,22:32:40
60,159,2,2011-03-07,21:54:31
60,160,1,2011-02-19,00:34:19
60,164,5,2011-04-05,15:55:16
60,172,1,2011-02-25,19:10:30
60,178,2,2011-03-08,20:29:17
60,191,4,2011-03-10,16:25:16
60,193,1,2011-03-09,15:25:13
60,194,1,2011-03-09,19:24:24
60,198,1,2011-03-12,18:14:45
60,199,1,2011-03-13,04:04:23
60,202,3,2011-04-24,05:57:09
60,205,1,2011-03-16,03:59:28
60,208,3,2011-04-01,20:52:58
60,209,3,2011-03-17,23:53:02
60,21,1,2011-04-26,23:38:41
60,212,4,2011-03-24,03:25:59
60,213,2,2011-03-24,03:32:20
60,214,2,2011-03-30,04:45:04
60,217,2,2011-03-26,15:13:53
60,218,1,2011-03-26,15:27:13
60,223,7,2011-04-21,16:39:58
60,224,4,2011-03-28,21:37:05
60,228,1,2011-03-30,01:04:55
60,229,2,2011-04-21,00:35:20
60,230,1,2011-03-30,23:44:42
60,231,1,2011-03-31,00:01:02
60,242,6,2011-04-04,21:24:46
60,243,5,2011-04-07,21:15:07
60,244,4,2011-04-06,22:23:20
60,250,3,2011-04-06,18:44:05
60,251,1,2011-04-06,18:34:00
60,252,1,2011-04-07,21:22:34
60,254,3,2011-04-28,16:48:38
60,255,1,2011-04-08,20:59:19
60,257,10,2011-04-08,23:04:28
60,261,2,2011-04-14,23:53:52
60,264,4,2011-04-12,16:04:19
60,265,4,2011-04-12,16:15:03
60,269,1,2011-04-13,17:12:03
60,273,2,2011-04-15,00:00:20
60,276,3,2011-04-15,17:51:03
60,279,2,2011-04-16,05:14:00
60,285,1,2011-05-01,00:58:15
60,29,2,2011-03-10,15:28:19
60,299,2,2011-04-20,00:46:31
60,312,4,2011-04-22,17:58:17
60,340,1,2011-04-26,23:38:17
60,41,1,2010-12-31,19:24:00
60,56,2,2011-02-01,22:21:42
60,7,7,2011-03-28,19:24:43
60,75,3,2011-03-17,04:25:04
60,77,4,2011-04-14,16:21:27
60,78,1,2010-12-31,22:37:59
60,87,1,2011-01-07,20:52:12
60,88,2,2011-04-08,18:02:19
600,159,1,2011-05-17,16:59:44
6000,6002,1,2015-12-16,16:12:59
601,159,1,2011-05-17,17:33:57
602,159,10,2011-05-17,17:45:24
603,484,2,2011-05-17,17:50:35
604,564,1,2011-05-17,18:19:10
605,13,1,2011-05-17,20:45:06
605,592,1,2011-06-01,18:44:18
605,628,2,2011-05-19,00:57:10
605,64,1,2011-05-17,19:14:14
606,159,1,2011-05-20,17:12:29
606,2404,1,2013-04-08,01:20:15
606,283,1,2011-06-04,21:23:59
606,3735,1,2013-04-08,00:43:24
606,3744,-10,2013-04-08,01:13:17
606,3767,1,2013-04-08,01:30:44
606,416,1,2011-06-08,08:14:15
606,628,1,2011-06-09,20:01:23
606,632,1,2011-06-09,07:48:46
606,642,1,2011-05-20,17:11:25
606,654,1,2011-05-21,10:24:25
606,664,1,2011-05-21,23:28:44
606,665,1,2011-05-22,01:33:05
606,905,1,2011-06-08,22:19:52
606,908,10,2011-06-11,09:46:16
606,922,1,2011-06-10,03:57:59
607,235,4,2011-05-17,20:48:34
608,1053,1,2011-07-07,22:47:17
608,1352,1,2011-07-23,21:36:54
608,198,1,2011-05-17,21:46:29
608,664,1,2011-07-14,01:55:26
608,703,1,2011-05-29,19:10:57
608,832,1,2011-06-10,01:52:06
608,910,1,2011-06-12,23:03:52
608,923,2,2011-06-23,17:55:49
609,598,1,2011-05-18,10:05:05
61,109,10,2011-06-03,20:27:56
61,2,2,2010-12-20,06:42:07
61,20,8,2010-12-20,06:41:24
61,4,3,2010-12-20,06:41:12
61,77,4,2010-12-30,00:37:20
610,270,1,2011-05-17,22:13:18
610,452,1,2011-05-31,03:12:23
610,495,1,2011-05-20,23:26:46
610,578,1,2011-05-20,14:27:21
610,937,2,2011-06-08,16:51:47
610,977,1,2011-06-08,11:44:03
611,159,1,2011-05-17,22:59:13
612,13,1,2011-05-17,23:31:14
613,298,5,2011-05-17,23:51:05
614,598,1,2011-05-18,01:13:46
614,707,2,2011-06-07,10:24:05
615,304,1,2011-05-18,01:40:00
616,13,3,2012-06-01,01:23:25
616,2121,1,2012-06-01,01:06:11
616,399,1,2011-05-25,23:21:00
616,592,1,2011-05-19,22:37:33
616,633,1,2011-05-19,22:31:39
616,678,2,2011-06-08,22:13:54
616,7,1,2011-05-18,12:15:01
617,298,1,2011-05-18,03:15:02
617,405,1,2011-05-18,03:52:37
617,832,2,2011-06-05,17:17:18
617,908,1,2011-06-10,18:53:11
618,21,1,2011-05-18,05:58:12
619,13,1,2011-05-18,06:27:26
619,620,1,2011-05-18,06:27:17
62,149,1,2011-04-01,01:20:22
62,196,1,2011-03-10,12:54:05
62,202,2,2011-04-25,05:29:48
62,208,1,2011-04-04,09:17:55
62,249,1,2011-04-29,15:14:46
62,285,1,2011-04-25,05:52:40
62,29,1,2011-04-30,06:27:00
62,293,3,2011-04-27,05:44:42
62,304,1,2011-04-25,03:47:13
62,312,1,2011-04-24,12:28:31
62,325,1,2011-04-25,05:26:00
62,54,2,2011-01-16,22:31:37
62,69,1,2011-01-05,18:38:00
62,75,2,2011-02-27,23:04:58
620,13,1,2011-05-18,07:51:39
620,619,1,2011-05-18,06:27:53
620,7,2,2011-05-26,05:34:09
621,1053,1,2011-07-19,03:13:06
621,13,1,2011-06-30,02:41:47
621,1304,1,2011-07-05,21:20:51
621,1315,1,2011-07-09,17:06:11
621,1436,1,2011-08-23,05:17:00
621,1566,1,2011-12-13,01:37:21
621,462,1,2011-05-18,07:10:13
621,7,2,2011-06-01,01:37:44
621,775,3,2011-06-05,02:45:50
622,159,1,2011-05-18,07:31:50
623,200,10,2011-05-19,03:46:35
623,550,1,2011-05-19,07:44:05
623,824,-10,2011-07-08,08:27:04
624,33,1,2011-05-18,17:24:15
625,1267,1,2014-04-10,19:16:30
625,1368,3,2011-07-26,04:57:31
625,1810,2,2013-12-28,02:09:08
625,2388,1,2013-09-06,04:44:18
625,25,4,2013-09-03,02:35:40
625,3451,1,2013-03-04,18:54:31
625,3452,1,2013-12-28,01:59:32
625,361,1,2013-09-25,21:22:53
625,3649,1,2013-08-19,06:21:25
625,3714,2,2013-12-13,05:41:41
625,3910,1,2014-01-01,05:11:02
625,3926,6,2013-08-26,06:23:00
625,4136,2,2013-09-03,03:25:12
625,4284,1,2013-08-14,08:17:25
625,4291,1,2013-09-15,03:50:52
625,4363,2,2013-06-04,05:16:54
625,4521,1,2014-04-10,19:18:40
625,4546,2,2013-07-22,07:01:32
625,4732,2,2013-08-14,08:13:58
625,4875,1,2013-10-18,08:31:21
625,5227,1,2014-01-08,10:06:12
626,1,1,2011-06-11,03:10:42
626,1025,1,2011-06-09,12:17:04
626,1076,1,2011-06-16,18:15:19
626,26,2,2011-05-27,03:41:13
626,3380,3,2013-04-11,18:30:03
626,468,1,2011-06-09,12:18:24
626,540,10,2011-07-03,02:08:06
626,698,2,2011-05-27,03:42:01
626,760,3,2011-06-11,10:26:06
627,1067,2,2011-06-15,08:56:26
627,346,1,2011-05-19,17:39:11
627,39,1,2011-06-07,02:07:13
627,679,1,2011-05-23,12:37:41
628,1053,1,2011-07-09,02:06:15
628,1252,1,2011-08-02,21:54:56
628,1377,3,2011-08-02,15:35:36
628,1396,3,2011-10-30,16:04:11
628,272,1,2011-06-18,03:01:20
628,273,1,2011-06-08,16:39:41
628,578,1,2011-05-19,01:00:38
628,605,8,2011-05-19,00:56:52
628,606,1,2011-06-09,20:00:48
628,650,1,2011-05-21,00:32:56
628,867,1,2011-06-10,00:36:47
628,900,1,2011-06-11,22:07:59
628,937,1,2011-08-02,16:36:35
628,978,1,2011-06-25,01:54:37
629,222,1,2011-05-19,03:33:37
629,256,1,2011-06-02,18:24:22
630,1,2,2011-05-23,06:25:13
630,171,4,2011-06-02,04:32:02
630,207,1,2011-05-20,19:06:57
630,256,1,2011-05-20,16:19:43
630,266,1,2011-05-22,23:56:21
630,272,1,2011-05-21,16:01:38
630,276,1,2011-05-23,00:17:56
630,2877,-2,2013-07-03,19:56:51
630,295,2,2011-06-04,02:00:00
630,308,1,2011-05-31,05:42:59
630,350,2,2011-06-02,03:52:36
630,3744,-10,2013-07-03,19:54:49
630,386,2,2011-05-26,01:23:25
630,387,1,2011-05-28,05:36:40
630,396,2,2011-05-25,19:32:14
630,399,1,2011-05-26,01:08:04
630,418,1,2011-05-25,17:20:45
630,427,1,2011-05-24,03:51:17
630,484,1,2011-05-29,18:04:12
630,495,1,2011-05-19,04:14:54
630,521,1,2011-05-24,03:01:03
630,523,4,2011-06-01,04:40:50
630,633,1,2011-05-23,19:10:04
630,647,1,2011-05-23,06:12:52
630,650,2,2011-05-25,04:11:20
630,689,1,2011-05-24,06:00:26
630,733,2,2011-06-02,04:45:55
630,851,1,2011-06-04,02:28:28
631,523,2,2011-05-19,17:15:44
632,1019,1,2011-06-09,08:49:10
632,1233,1,2011-06-22,17:48:41
632,144,1,2011-05-20,21:47:14
632,159,2,2011-05-20,00:27:06
632,171,1,2011-05-22,23:44:07
632,2,1,2011-05-20,20:49:11
632,273,1,2011-06-08,20:03:09
632,390,2,2011-05-21,17:50:08
632,402,1,2011-05-21,17:15:37
632,419,1,2011-05-23,05:05:31
632,502,1,2011-05-23,00:49:50
632,514,1,2011-05-19,19:44:07
632,554,1,2011-06-08,23:01:28
632,561,1,2011-05-22,21:29:02
632,582,1,2011-05-21,16:08:29
632,592,1,2011-05-22,21:03:08
632,647,2,2011-05-20,21:09:30
632,729,4,2011-06-22,18:40:03
632,820,1,2011-06-09,00:27:35
632,925,2,2011-06-09,06:43:58
632,999,1,2011-06-08,23:39:52
633,554,1,2011-06-08,17:45:03
633,616,1,2011-05-19,22:35:07
633,630,1,2011-05-23,19:08:23
633,634,1,2011-05-19,22:36:50
633,64,1,2011-06-05,20:05:50
633,742,1,2011-05-30,20:02:00
633,745,1,2011-05-30,21:08:22
634,1107,1,2011-06-23,19:48:43
634,1147,1,2011-06-14,23:16:22
634,1174,1,2011-07-06,15:49:44
634,1227,1,2011-06-22,13:58:08
634,1243,1,2011-06-23,18:37:37
634,1244,1,2011-06-23,19:38:51
634,1269,1,2011-06-27,20:19:15
634,13,1,2011-05-31,21:26:51
634,1368,1,2011-08-09,20:38:10
634,2,1,2011-06-02,20:14:29
634,202,1,2011-05-26,13:53:50
634,209,2,2011-06-10,18:43:36
634,256,1,2011-06-02,17:07:16
634,270,1,2011-06-24,16:00:30
634,416,1,2011-06-01,00:41:38
634,418,1,2011-05-25,17:37:54
634,484,1,2011-05-31,18:00:43
634,523,2,2011-06-01,04:11:33
634,592,1,2011-06-27,16:38:42
634,633,1,2011-05-23,17:09:34
634,64,1,2011-05-31,18:01:03
634,642,1,2011-05-26,13:53:02
634,644,1,2011-05-25,15:39:32
634,681,1,2011-06-09,15:01:32
634,701,1,2011-05-26,16:45:00
634,705,1,2011-05-26,15:33:34
634,763,1,2011-05-31,20:09:35
634,788,1,2011-06-20,19:56:26
634,802,1,2011-06-02,14:52:57
634,803,1,2011-06-02,14:57:17
634,805,1,2011-06-02,17:41:10
634,811,2,2011-06-02,20:49:21
634,917,1,2011-07-08,18:32:23
634,957,-10,2011-06-15,19:21:51
635,1,1,2011-07-12,00:14:02
635,1267,1,2011-07-10,10:19:25
635,1279,1,2011-06-29,05:03:50
635,1317,1,2011-08-12,05:39:57
635,1318,1,2011-08-05,09:06:57
635,1352,1,2011-07-26,07:10:22
635,1372,1,2011-07-28,05:50:44
635,1384,1,2011-08-05,04:06:31
635,1477,1,2011-09-28,23:29:38
635,152,1,2011-06-05,09:16:26
635,1543,1,2012-09-12,16:01:38
635,1555,1,2012-06-24,18:31:42
635,164,2,2011-05-21,23:26:55
